nameAr,nameEn,cuisineId,governorate,primaryLocationAr,priceCategory,overallRating,description,branchNameAr,districtNameAr,latitude,longitude,phoneNumber,operatingHoursAr,avgMealPrice,avgCoffeePrice,shishaPrice,instagramUrl,facebookUrl,menuUrl
مطعم المحيط للمأكولات البحرية,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.4,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,31.888608,35.8509452,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
مطعم فحم ولحم,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.8,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.0358185,35.7286698,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
مطعم وكافيه ياسمين,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.1,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,31.9151538,35.8885677,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
ملحمة ومشاوي الخامسة,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.2,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,29.5356106,35.0156929,790000000,Mo-Su 09:00-00:30,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
قرب وشرب للمنسف البلدي,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.3,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,29.5203524,35.0038797,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
بن معروف كافية,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.4,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,29.5308317,35.0013739,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
فاير فلاي برجر,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.5,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,29.528776,35.0000086,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
حلويات العنبتاوي,Premium Place,2,محافظة العاصمة (عمان),عمان,$$,4.6,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,29.5312735,35.0041479,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
مطاعم الوجبة الذهبية,Golden Meal Restaurant,1,محافظة العاصمة (عمان),عمان,$$$,4.7,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.0865933,36.0975776,(06)533113,Mo-Su 10:00-02:00,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
مطعم كابيتانو,Capitano Kitchen,1,محافظة العاصمة (عمان),عمان,$$$,4.8,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.0950208,36.1000089,791165875,Mo-Su 12:00-22:00,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
شاورما يلا نوكل,Yalla Nokel Shawerma,1,محافظة العاصمة (عمان),عمان,$$$,4.9,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.0886665,36.1063037,778909900,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
منسفنا صح,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.1,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,29.5364877,35.0059605,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
آدم كافيه,Adam Café,2,محافظة العاصمة (عمان),عمان,$$,4.2,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,32.0959231,36.102769,790000000,10:00 ص - 11:00 م,4,2.5,4.5,https://instagram.com,https://facebook.com,https://example.com/menu
مطعم ومشاوي البيت بيتك,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.5,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,29.53244,35.0042441,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
ميشع,Premium Place,1,محافظة العاصمة (عمان),عمان,$$$,4.6,"من الأماكن المتميزة والمعتمدة في عمّان، يقدم خدمات راقية وجلسات مريحة تناسب الجميع.",الفرع الرئيسي,عمان,31.9052347,35.8529973,790000000,10:00 ص - 11:00 م,12,1.5,0,https://instagram.com,https://facebook.com,https://example.com/menu
فخر الدين,Fakhreldin Restaurant,1,العاصمة,الدوار الثاني,$$$$,,مطعم لبناني راقٍ يقع في فيلا أرستقراطية تاريخية. يقدم أشهى المشاوي والمازة الفاخرة بأجواء كلاسيكية.,جبل عمان,قصبة عمان,31.9542,35.9281,96264652399,13:00-00:00,40,5,12,@FakhreldinRestaurant,/Fakhreldin,[link removed]
مطعم سفرة,Sufra Restaurant,1,العاصمة,جبل عمان,$$$,,الأصالة الأردنية في تقديم الفخارات والمنسف التقليدي. تجربة عائلية ساحرة وسط حدائق مبنى تراثي عريق.,شارع الرينبو,قصبة عمان,31.9515,35.9324,96264611468,13:00-23:00,25,4,0,@SufraRestaurant,/Sufra,sufra.restaurant.jo
بلو فيج,Blue Fig,1,العاصمة,عبدون,$$$,,وجهة حيوية تجمع بين المطبخ العالمي والخيارات النباتية. مكان مثالي لرواد الأعمال وعشاق الأجواء الثقافية.,عبدون,قصبة عمان,31.9421,35.8988,96265928800,08:00-01:00,20,4.5,9,@BlueFigJo,/BlueFigJo,[link removed]
أبو جبارة,Abu Jbara,1,العاصمة,المدينة المنورة,$,,أعرق مطاعم الحمص والفلافل والفول على الإطلاق. جودة معيارية لا تتغير وخدمة سريعة ترضي كافة الأذواق.,المدينة المنورة,الجامعة,31.988,35.875,96265544150,05:00-02:00,4,1,0,@AbuJbara,/AbuJbaraJo,[link removed]
فايرفلاي برجر,Firefly Burger,1,العاصمة,عبدون,$$,,برجر أمريكي محضر من أجود أنواع لحوم الأنجوس الطازجة. صلصات مبتكرة وغنية تجعله الخيار الأول للشباب.,عبدون,قصبة عمان,31.94,35.891,9.628E+11,11:00-02:00,7,2,0,@FireflyBurger,/FireflyBurger,talabat.com/firefly
طواحين الهوا,Tawaheen Al Hawa,1,العاصمة,تلاع العلي,$$$,,مطعم ضخم يقدم الجلسات العربية والمشاوي والمنسف. مساحات واسعة مخصصة للاحتفالات والتجمعات العائلية.,دوار الواحة,الجامعة,31.995,35.87,96265349986,12:00-01:00,22,3,10,@TawaheenAlHawa,/TawaheenJo,[link removed]
رومي كافيه,Rumi Cafe,2,العاصمة,اللويبدة,$$,,ملتقى المثقفين والفنانين في قلب اللويبدة النابض. تشكيلة نادرة من الشاي والقهوة المختصة والمخبوزات.,كلية الشريعة,قصبة عمان,31.958,35.918,9.62798E+11,07:00-23:00,8,4,0,@RumiCafeJo,/RumiCafe,rumi-cafe.jo/menu
شمس البلد,Shams El Balad,1,العاصمة,جبل عمان,$$$,,مطعم رائد يعتمد مبدأ من المزرعة إلى المائدة. يقدم الإفطار الأردني المبتكر بإطلالة بانورامية ساحرة.,جبل عمان,قصبة عمان,31.953,35.93,96264651150,08:00-23:00,18,4,0,@ShamsElBalad,/ShamsElBalad,shamselbalad.com
لا كابيتال,La Capitale,1,العاصمة,الدوار الخامس,$$$$,,براسيري فرنسي كلاسيكي داخل فندق الفور سيزونز. يقدم أطباقاً باريسية راقية ضمن أجواء رومانسية فاخرة.,فور سيزونز,الجامعة,31.958,35.89,96265505555,18:00-23:30,45,6,0,@LaCapitaleAmman,/LaCapitaleJo,fourseasons.com/amman
بوكس آت كافيه,Books@Cafe,1,العاصمة,جبل عمان,$$,,مساحة فريدة تدمج بين المكتبة العصرية والمطعم الحيوي. يوفر إطلالات مذهلة مع تشكيلة واسعة من الأطباق والأرجيلة.,الدوار الأول,قصبة عمان,31.95,35.934,96264650457,09:00-00:00,15,4,8,@BooksAtCafe,/BooksAtCafe,booksatcafe.com/menu
ألموند كوفي هاوس,Almond Coffee House,2,العاصمة,الرابية,$$,,الوجهة الأمثل للدراسة والعمل مع توفير خيارات كيتو ونباتية. قهوة محمصة محلياً وأجواء إنتاجية تلهم زوارها.,الرابية,الجامعة,31.968,35.882,9.6279E+11,07:00-01:00,10,4.5,0,@AlmondCoffeeHouse,/AlmondJo,almondcoffee.jo
ديميتريز كوفي,Dimitri's Coffee,2,العاصمة,عبدون,$$,,علامة تجارية رائدة في مجال القهوة المختصة والتقطير. تصميم داخلي حديث يستقطب الباحثين عن الطعم الحقيقي للبن.,عبدون,قصبة عمان,31.943,35.897,9.62792E+11,07:00-23:00,9,4.5,0,@DimitrisCoffee,/DimitrisCoffee,dimitriscoffee.com
حلويات حبيبة,Habibah Sweets,2,العاصمة,وسط البلد,$,,أيقونة الكنافة النابلسية في الأردن لأكثر من سبعين عاماً. طعم لا يضاهى يجذب الآلاف يومياً للاستمتاع بالحلاوة الأصلية.,فرع البلد,قصبة عمان,31.9525,35.9325,96264623549,08:00-00:00,3,1,0,@HabibahSweets,/HabibahSweetsJo,habibahsweets.com
ريم للشاورما,Shawarma Reem,1,العاصمة,الدوار الثاني,$,,أعرق متجر لتقديم شاورما اللحم البقري في العاصمة. يعتمد على السرعة الفائقة والخلطة الكلاسيكية السرية.,الدوار الثاني,قصبة عمان,31.954,35.927,96264611111,11:00-03:00,3,0,0,@ReemShawarma,/ReemJo,talabat.com/reem
ليفانت,Levant Restaurant,1,العاصمة,الدوار الثالث,$$$,,دمج مذهل بين المطبخ الأرمني والشرق أوسطي. جلسات أنيقة وأطباق تعتمد على التوابل والمكونات الطازجة.,الدوار الثالث,قصبة عمان,31.954,35.918,96264628948,13:00-00:00,30,4,10,@LevantAmman,/LevantRestaurant,levant.com.jo
إيزاكايا,Izakaya,1,العاصمة,الدوار الخامس,$$$$,,وجهة السوشي والمشويات اليابانية الأكثر تميزاً في فندق دبليو. أجواء تفاعلية وخدمة استثنائية تناسب ليالي عمان.,فندق دبليو,الجامعة,31.958,35.889,96265505556,18:00-23:30,50,5,0,@IzakayaAmman,/IzakayaJo,[link removed]
روميرو,Romero,1,العاصمة,جبل عمان,$$$,,مطعم إيطالي عريق يأسرك بإطلالته الرومانسية الخضراء. مأكولات بحرية وباستا طازجة تحاكي الريف الإيطالي.,الدوار الثالث,قصبة عمان,31.955,35.922,96264644227,13:00-23:00,28,4,0,@RomeroRestaurant,/RomeroAmman,romero-jordan.com
دالي,Dali,1,العاصمة,اللويبدة,$$,,"مساحة بوهيمية ديناميكية تجمع الشباب والأصدقاء. ساحات مفتوحة، ومأكولات خفيفة بأسعار تنافسية.",اللويبدة,قصبة عمان,31.957,35.919,9.62791E+11,10:00-01:00,12,3.5,7,@DaliAmman,/DaliLweibdeh,[link removed]
ركوة عرب,Rakwet Arab,1,العاصمة,اللويبدة,$$,,تصميم دمشقي يعود بك إلى زمن المقاهي العربية القديمة. أطباق فخارية ومقبلات مع أجواء أرجيلة تقليدية هادئة.,اللويبدة,قصبة عمان,31.956,35.92,96264643333,09:00-01:00,12,2.5,6,@RakwetArab,/RakwetArab,rakwetarab.com
جانجل فيفر,Jungle Fever,2,العاصمة,اللويبدة,$$,,يتربع فوق المتحف الوطني للفنون الجميلة بشرفة خلابة. يقدم عصائر طبيعية وقهوة ممتازة ضمن طابع فني هادئ.,المتحف الوطني,قصبة عمان,31.959,35.915,9.62797E+11,09:00-22:00,8,4,0,@JungleFeverJo,/JungleFever,junglefever.jo
مطعم عالي,Alee Restaurant,1,العاصمة,جبل عمان,$$$$,,إعادة تعريف للأطباق الشرقية بلمسات الشيف الموهوب علي. تجربة طعام متقدمة تستمد إلهامها من الذاكرة المحلية.,جبل عمان,قصبة عمان,31.952,35.925,9.62797E+11,18:00-23:00,45,5,0,@AleeRestaurant,/AleeAmman,aleerestaurant.jo
دارا داينينج,Dara Dining,1,العاصمة,عبدون,$$$,,طهي متوسطي صادق يحتفي بالمكونات العضوية والطازجة. أجواء أنيقة ودافئة بقيادة مواهب محلية شابة.,عبدون,قصبة عمان,31.946,35.894,9.62793E+11,13:00-23:00,35,4.5,0,@DaraDining,/DaraDining,daradining.com
13 سي بار,13C Bar in the Back,1,العاصمة,عبدون,$$$,,مساحة تفاعلية صُممت خصيصاً لتذوق المشروبات الفاخرة. يقدم مقبلات إبداعية تكمل تجربة الضيافة العصرية.,عبدون,قصبة عمان,31.945,35.891,9.62792E+11,16:00-00:00,30,0,0,@13CBar,/13CBar,[link removed]
فاين فيس,Fish Face,1,العاصمة,عبدون,$$$,,الوجهة الرائدة لعشاق البوكي بول والسوشي المبتكر. מأكولات بحرية تدمج النكهة اللاتينية بالآسيوية.,عبدون,قصبة عمان,31.944,35.896,9.62796E+11,12:00-23:00,20,3,0,@FishFaceJo,/FishFace,fishfacejo.com
سولت ستيك هاوس,Salt Steakhouse,1,العاصمة,الدوار الخامس,$$$$,,أفخر قطع اللحم المعتّقة المشوية بحرفية عالية. يقع في قلب فندق سانت ريجيس ليقدم الرفاهية المطلقة.,سانت ريجيس,الجامعة,31.957,35.888,96265506666,13:00-23:30,50,5,0,@SaltSteakhouse,/SaltAmman,salt-steakhouse.jo
مطعم سفرة,Sufra Restaurant,1,عمان,جبل عمان,$$$,4.5,"يقع المطعم في قلب شارع الرينبو التاريخي في جبل عمان، ويتميز بتقديم المطبخ الأردني التقليدي والمنزلي بأسلوب راقٍ. الجلسات الخارجية المطلة والنافورة الشامية تضفي سحراً استثنائياً على تجربة تناول الطعام.",فرع جبل عمان,لواء قصبة عمان,31.9515,35.9324,64611468,01:00 م - 11:00 م,25,3.5,0,https://instagram.com/sufra_amman,https://facebook.com/SufraRestaurant,https://sufra-amman.com/menu
مطعم فخر الدين,Fakhreldin Restaurant,1,عمان,جبل عمان,$$$,4.8,يقدم هذا المطعم اللبناني العريق تجربة أرستقراطية فريدة في فيلا تاريخية تعود لمنتصف القرن الماضي. يشتهر بتقديم تشكيلة واسعة من المازة والمشاوي الفاخرة بأعلى معايير الخدمة والضيافة.,الفرع الرئيسي,لواء قصبة عمان,31.9542,35.9281,64652399,12:00 م - 12:00 ص,35,4,10,https://instagram.com/fakhreldinrestaurant,https://facebook.com/Fakhreldin,https://fakhreldin.com/menu
بلو فيج,Blue Fig,1,عمان,عبدون,$$,4.5,"مفهوم متعدد الثقافات يدمج بين مقهى، مطعم، ومساحة فنية نابضة بالحياة في عبدون السكنية. يقدم أطباقاً عالمية مبتكرة وقهوة ممتازة ومشروبات منعشة مع جودة لا تضاهى.",الفرع الرئيسي,لواء قصبة عمان,31.9421,35.8988,65928800,08:00 ص - 01:00 ص,18,4.5,8.5,https://instagram.com/bluefigjo,https://facebook.com/BlueFigJo,https://bluefig.com/menu
مطعم أبو جبارة,Abu Jbara Restaurant,1,عمان,شارع المدينة المنورة,$,4.6,يعتبر أبو جبارة الاسم الأبرز والأكثر تفضيلاً في الأردن لتقديم الفطور الشرقي التقليدي من حمص وفول وفلافل بجودة معيارية ممتازة. الخدمة سريعة للغاية وتلبي احتياجات آلاف الزوار.,فرع المدينة المنورة,لواء الجامعة,31.988,35.875,65544150,05:00 ص - 02:00 ص,4,1.5,0,https://instagram.com/abujbarajo,https://facebook.com/AbuJbaraJo,https://abujbara.com/menu
مطعم هاشم,Hashem Restaurant,1,عمان,وسط البلد,$,4.7,"أقدم وأشهر مطعم شعبي يقع في وسط المدينة القديم بعمان، زاره الملوك والرؤساء والشخصيات العامة. يقدم الحمص والفلافل الطازج على الطاولات الشعبية البسيطة التي تعكس روح عمان.",فرع وسط البلد,لواء قصبة عمان,31.952,35.932,64623456,على مدار 24 ساعة,3,1,0,https://instagram.com/hashem_downtown,https://facebook.com/HashemDowntown,https://hashem-downtown.com
شمس البلد,Shams El Balad,1,عمان,جبل عمان,$$,4.5,مطعم رائد يحتفي بالثقافة الغذائية المحلية والمنتجات الزراعية العضوية من المزرعة إلى المائدة مباشرة. يتميز بجلسات خارجية خضراء ذات إطلالات بانورامية على جبال عمان.,الفرع الرئيسي,لواء قصبة عمان,31.953,35.93,64651150,08:00 ص - 11:00 م,15,4,0,https://instagram.com/shamselbalad,https://facebook.com/ShamsElBalad,https://shamselbalad.com/menu
لا كابيتال,La Capitale Brasserie,1,عمان,الدوار الخامس,$$$,4.7,"البراسيري الفرنسي الفاخر داخل فندق الفور سيزونز عمان، حيث تلتقي الأناقة الباريسية الكلاسيكية بالخدمة الفندقية الراقية. يقدم أطباقاً فرنسية أصيلة معدة بإتقان وسط أجواء كلاسيكية هادئة.",فرع فورسيزونز,لواء الجامعة,31.958,35.889,65505555,01:00 م - 11:30 م,45,5.5,0,https://instagram.com/lacapitaleamman,https://facebook.com/LaCapitaleJo,https://fourseasons.com/amman/la-capitale
بوكس آت كافيه,Books@Cafe,2,عمان,جبل عمان,$$,4.4,أول مقهى ومكتبة ثقافية عصرية تدمج بين القراءة والأنشطة الاجتماعية وجلسات الهواء الطلق الرائعة بجبل عمان. يقدم قائمة طعام عالمية متنوعة ومشروبات ممتازة.,فرع الدوار الأول,لواء قصبة عمان,31.95,35.934,64650457,09:00 ص - 12:00 ص,14,4,7.5,https://instagram.com/booksatcafe,https://facebook.com/BooksAtCafe,https://booksatcafe.com/menu
ألموند كوفي هاوس,Almond Coffee House,2,عمان,الرابية,$$,4.6,"يعتبر المقهى الأكثر شعبية لرواد الأعمال والطلاب الباحثين عن بيئة دراسة وعمل مريحة وهادئة في منطقة الرابية. يوفر خيارات قهوة مختصة، وحلويات خالية من الجلوتين.",فرع الرابية,لواء الجامعة,31.968,35.882,790001111,07:00 ص - 01:00 ص,8.5,4.5,0,https://instagram.com/almondcoffeehouse,https://facebook.com/AlmondJo,https://almondcoffee.jo/menu
ديميتريز كوفي,Dimitris Coffee,2,عمان,عبدون,$$,4.6,رواد تحميص وتقطير البن المختص في الأردن مع تقديم تجربة استثنائية لعشاق إسبريسو وقهوة الفلتر الفاخرة. تصميم داخلي صناعي حديث يوفر مساحات عمل مريحة وممتعة.,فرع عبدون,لواء قصبة عمان,31.943,35.897,792223333,07:00 ص - 11:00 م,6.5,4.5,0,https://instagram.com/dimitriscoffee,https://facebook.com/DimitrisCoffee,https://dimitriscoffee.com/menu
حلويات حبيبة,Habibah Sweets,2,عمان,وسط البلد,$,4.8,أقدم محلات الحلويات الشهيرة بالكنافة النابلسية الساخنة والحلويات الشرقية الفاخرة في قلب وسط البلد القديم. يجتذب مئات الزوار يومياً لتذوق الطعم الأصيل.,الفرع الرئيسي - البلد,لواء قصبة عمان,31.9525,35.9325,64623549,08:00 ص - 12:00 ص,3,1,0,https://instagram.com/habibahsweets,https://facebook.com/HabibahSweetsJo,https://habibahsweets.com/menu
شاورما ريم,Shawarma Reem,1,عمان,الدوار الثاني,$,4.7,يعتبر شاورما ريم العلامة الفارقة والأعرق لشاورما اللحم البقري الكلاسيكية في الأردن منذ عام 1976 عند الدوار الثاني. يقدم سندويشات غنية بالطعم الأصلي.,فرع الدوار الثاني,لواء قصبة عمان,31.954,35.927,64611111,11:00 ص - 03:00 ص,3,0,0,https://instagram.com/reem_shawarma,https://facebook.com/ReemJo,https://talabat.com/jordan/shawarma-reem
مطعم ليفانت,Levant Restaurant,1,عمان,الدوار الثالث,$$$,4.6,يقدم ليفانت تجربة دمج استثنائية وأنيقة لمطبخ بلاد الشام والمأكولات الأرمنية الفاخرة بنكهات وتوابل غنية ومميزة. الجلسات الراقية والديكور الداخلي الهادئ يجعلان منه خياراً مفضلاً.,فرع جبل عمان,لواء قصبة عمان,31.954,35.918,64628948,01:00 م - 12:00 ص,28,4,9.5,https://instagram.com/levantamman,https://facebook.com/LevantRestaurant,https://levant.com.jo/menu
إيزاكايا دبليو,Izakaya Amman,1,عمان,الدوار الخامس,$$$$,4.8,مطعم سوشي ومأكولات آسيوية عصرية يقع في فندق دبليو عمان ويقدم تجربة تفاعلية مبهرة ومبتكرة للطهي الياباني. يتميز بتصاميم داخلية عصرية ومضاءة تجتذب الباحثين عن الرفاهية.,فرع فندق دبليو,لواء الجامعة,31.958,35.889,65505556,06:00 م - 11:30 م,50,5,0,https://instagram.com/izakayaamman,https://facebook.com/IzakayaJo,https://izakaya-amman.com/menu
مطعم روميرو,Romero Restaurant,1,عمان,جبل عمان,$$$,4.6,تأسس روميرو عام 1997 كأحد أعرق وأفخر المطاعم الإيطالية الكلاسيكية في عمان ليقدم تجربة طعام ريفية أصيلة. يتميز بحديقته الغناء الخضراء التي تبعث على الهدوء.,الفرع الرئيسي,لواء قصبة عمان,31.955,35.922,64644227,01:00 م - 11:00 م,28,4,0,https://instagram.com/romerorestaurant,https://facebook.com/RomeroAmman,https://romero-jordan.com/menu
دالي اللويبدة,Dali Lweibdeh,2,عمان,اللويبدة,$$,4.4,فضاء بوهيمي نابض بالحياة يحظى بشعبية طاغية بين الشباب والمغتربين في جبل اللويبدة بساحات خارجية واسعة ومفتوحة. يقدم وجبات خفيفة ومشروبات ممتازة بأسعار منافسة جداً.,فرع اللويبدة,لواء قصبة عمان,31.957,35.919,791112222,10:00 ص - 01:00 ص,10,3.5,7,https://instagram.com/daliamman,https://facebook.com/DaliLweibdeh,https://dali-amman.com/menu
مطعم ركوة عرب,Rakwet Arab,1,عمان,اللويبدة,$$,4.3,يتميز المطعم بتصميم دمشقي عتيق يحيي أجواء المقاهي الشرقية التراثية بوسط اللويبدة الثقافية. يقدم قائمة من الأكلات البيتية اللذيذة والمقبلات والمازة الشامية مع فرصة الاستمتاع بجلسات الأرجيلة التقليدية.,فرع اللويبدة,لواء قصبة عمان,31.956,35.92,64643333,09:00 ص - 01:00 ص,11,2.5,6,https://instagram.com/rakwetarab,https://facebook.com/RakwetArab,https://rakwetarab.com/menu
جانجل فيفر كافيه,Jungle Fever Cafe,2,عمان,اللويبدة,$$,4.5,يقع المقهى فوق مبنى المتحم الوطني الأردني للفنون الجميلة بشرفة خارجية خشبية تطل على حديقة اللويبدة الساحرة. يوفر خيارات شاي نادرة وعصائر طازجة وقهوة ممتازة.,فرع المتحف الوطني,لواء قصبة عمان,31.959,35.915,796668888,09:00 ص - 10:00 م,7.5,4,0,https://instagram.com/junglefeverjo,https://facebook.com/JungleFever,https://junglefever.jo/menu
مطعم عالي لشيف علي,Alee Restaurant,1,عمان,جبل عمان,$$$$,4.7,تجربة طعام حداثية يقدمها الشيف الشهير علي الغزاوي في قلب جبل عمان ليعيد ابتكار أطباق بلاد الشام التاريخية. تعتمد الوصفات على تقنيات طهي متقدمة لإنتاج نكهات استثنائية.,فرع جبل عمان,لواء قصبة عمان,31.952,35.925,796667777,06:00 م - 11:00 م,45,5,0,https://instagram.com/aleerestaurant,https://facebook.com/AleeAmman,https://aleerestaurant.jo/menu
دارا داينينج,Dara Dining,1,عمان,عبدون,$$$,4.6,مطعم متوسطي حميمي يقدمه شيف أردني محلي شغوف بالطهي الإيطالي والوصفات الموسمية المبتكرة في حي عبدون. الأجواء مريحة جداً وتصميم المكان يبعث على الدفء مع التركيز على المكونات الطازجة وعالية الجودة.,فرع عبدون,لواء قصبة عمان,31.946,35.894,793334444,01:00 م - 11:00 م,30,4.5,0,https://instagram.com/daradining,https://facebook.com/DaraDining,https://daradining.com/menu
مطعم ريم البوادي,Reem Al Bawadi,1,عمان,تلاع العلي,$$$,4.4,مطعم وكافيه شرقي رائد يتميز بأجواء الخيمة العربية والمأكولات الأردنية والعربية المشوية وجلسات الأرجيلة الممتازة.,فرع تلاع العلي,لواء الجامعة,31.996,35.868,65515550,12:00 م - 01:00 ص,24,3.5,9.5,https://instagram.com/reemalbawadijo,https://facebook.com/ReemAlBawadiAmman,https://reemalbawadi.jo/menu
مطعم ورد الجاردنز,Ward Restaurant,1,عمان,شارع وصفي التل,$$$,4.5,يقدم مأكولات شرقية وعالمية فاخرة ومقبلات شامية شهية في مجمع فخم يضم صالات واسعة وتراسات مطلة رائعة.,فرع شارع الجاردنز,لواء الجامعة,31.986,35.885,65560011,08:00 ص - 01:00 ص,22,4,9,https://instagram.com/wardrestaurant,https://facebook.com/WardRestaurantJo,https://ward-jo.com/menu
مطعم أزكدنيا عبدون,Azkadenya Abdoun,1,عمان,عبدون,$$,4.3,"مطعم شرق أوسطي بتصميم كرتوني مضحك يعود لزمن الثمانينات، يقدم أطباقاً تقليدية مبتكرة بأفكار غريبة وشيقة.",فرع عبدون,لواء قصبة عمان,31.941,35.898,659222300,09:00 ص - 12:00 ص,16,3.5,8.5,https://instagram.com/azkadenyajo,https://facebook.com/Azkadenya,https://azkadenya.jo/menu
مطعم بريسكت الشميساني,Brisket Amman,1,عمان,الشميساني,$$$,4.7,ملك اللحوم المدخنة لأكثر من 14 ساعة لإنتاج أضلاع وبرجر شهي لا يقاوم يذوب بالفم في الشميساني.,فرع الشميساني الرئيسي,لواء الجامعة,31.972,35.902,795556666,12:00 م - 11:30 م,24,3.5,0,https://instagram.com/brisketamman,https://facebook.com/BrisketJo,https://brisket.jo/menu
مطعم أوليفا اللويبدة,Oliva Lweibdeh,1,عمان,اللويبدة,$$,4.4,يقدم البيتزا الإيطالية الرقيقة والباستا واللازانيا المحضرة منزلياً في بيئة حميمية ودافئة بوسط اللويبدة.,فرع اللويبدة الرئيسي,لواء قصبة عمان,31.957,35.917,793338888,12:00 م - 11:00 م,11.5,3,0,https://instagram.com/olivaamman,https://facebook.com/OlivaJo,https://oliva-amman.com/menu
مطعم كبابجي عبدون,Kababji Abdoun,1,عمان,عبدون,$$,4.5,المشاوي السريعة واللحوم الطازجة المفرومة والمحضرة أمام عينيك على الفحم بجودة لبنانية أصيلة ونظافة تامة.,فرع عبدون المتميز,لواء قصبة عمان,31.942,35.892,793333206,11:00 ص - 11:00 م,15,3,0,https://instagram.com/kababjijo,https://facebook.com/KababjiAmman,https://kababji-jo.com/menu
مطعم ديرتنا عبدون,Deeritna Restaurant,1,عمان,عبدون,$$,4.4,متخصص في تلبية طلبات الطواسي والمناسف والمسخن الأردني والفلسطيني المحضر منزلياً بنكهة أصلية ممتازة.,فرع عبدون الرئيسي,لواء قصبة عمان,31.942,35.895,64011444,11:00 ص - 11:30 م,18,3.5,0,https://instagram.com/deeritnajo,https://facebook.com/Deeritna,https://deeritna.jo/menu
